case_id,center,checkpoint_path,checkpoint_sha256,direction,modality_group,origin,prediction_path,prediction_sha256,seed,shape,source_prefix,spacing,variant
Case2008,CenterB,results/20260723_care_myops_batch9_exposed_issues_repair/runtime/seed20260723/teacher_full_view/checkpoint_epoch50.pt,e92521fccec92d0066f3fa5c076fce16aea3bb02330b940c85321ab4726d1474,"[1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0]",C0+LGE+T2,"[0.0, 0.0, 10.0]",results/20260724_care_myops_batch10_deadline_rescue/runtime/phase1/phase1_teacher_full_view_seed20260723_epoch050_e92521fc/Case2008.nii.gz,830a1a38a3150c85eb5d9fc3221bbc5cd0dcabf5c338948bff9135454b3e365a,20260723,"[5, 257, 225]",phase1_teacher_full_view_seed20260723_epoch050_e92521fc,"[1.328125, 1.328125, 10.0]",teacher_full_view
Case2017,CenterB,results/20260723_care_myops_batch9_exposed_issues_repair/runtime/seed20260723/teacher_full_view/checkpoint_epoch50.pt,e92521fccec92d0066f3fa5c076fce16aea3bb02330b940c85321ab4726d1474,"[1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0]",C0+LGE+T2,"[0.0, 0.0, 10.0]",results/20260724_care_myops_batch10_deadline_rescue/runtime/phase1/phase1_teacher_full_view_seed20260723_epoch050_e92521fc/Case2017.nii.gz,251a3f62d335a9c3ad555555b8a8701d280a44023fca962d50614ac808a7ddef,20260723,"[5, 257, 248]",phase1_teacher_full_view_seed20260723_epoch050_e92521fc,"[1.7708333730697632, 1.7708333730697632, 10.0]",teacher_full_view
Case2020,CenterB,results/20260723_care_myops_batch9_exposed_issues_repair/runtime/seed20260723/teacher_full_view/checkpoint_epoch50.pt,e92521fccec92d0066f3fa5c076fce16aea3bb02330b940c85321ab4726d1474,"[1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0]",C0+LGE+T2,"[0.0, 0.0, 10.0]",results/20260724_care_myops_batch10_deadline_rescue/runtime/phase1/phase1_teacher_full_view_seed20260723_epoch050_e92521fc/Case2020.nii.gz,063304992c92123becde9bb746eb51cbc5edc9b071d556302d2545da5aad12d2,20260723,"[6, 160, 160]",phase1_teacher_full_view_seed20260723_epoch050_e92521fc,"[1.7708333730697632, 1.7708333730697632, 10.0]",teacher_full_view
Case2031,CenterB,results/20260723_care_myops_batch9_exposed_issues_repair/runtime/seed20260723/teacher_full_view/checkpoint_epoch50.pt,e92521fccec92d0066f3fa5c076fce16aea3bb02330b940c85321ab4726d1474,"[1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0]",C0+LGE+T2,"[0.0, 0.0, 0.0]",results/20260724_care_myops_batch10_deadline_rescue/runtime/phase1/phase1_teacher_full_view_seed20260723_epoch050_e92521fc/Case2031.nii.gz,d34725cea8940509cbd50d33ccf6ad13d788bb3dbbcf4f681e2ba263c15596ab,20260723,"[3, 255, 247]",phase1_teacher_full_view_seed20260723_epoch050_e92521fc,"[1.7708333730697632, 1.7708333730697632, 10.0]",teacher_full_view
Case2033,CenterB,results/20260723_care_myops_batch9_exposed_issues_repair/runtime/seed20260723/teacher_full_view/checkpoint_epoch50.pt,e92521fccec92d0066f3fa5c076fce16aea3bb02330b940c85321ab4726d1474,"[1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0]",C0+LGE+T2,"[0.0, 0.0, 10.0]",results/20260724_care_myops_batch10_deadline_rescue/runtime/phase1/phase1_teacher_full_view_seed20260723_epoch050_e92521fc/Case2033.nii.gz,47ca2cf96ac66a09b9e41cf079c9a5a50a3cffd092644629d882b2dcab93ea79,20260723,"[7, 247, 225]",phase1_teacher_full_view_seed20260723_epoch050_e92521fc,"[1.328125, 1.328125, 10.0]",teacher_full_view
Case3004,CenterC,results/20260723_care_myops_batch9_exposed_issues_repair/runtime/seed20260723/teacher_full_view/checkpoint_epoch50.pt,e92521fccec92d0066f3fa5c076fce16aea3bb02330b940c85321ab4726d1474,"[0.5896656031172621, 0.5631731723245503, -0.5789045695125195, 0.7486972656129314, -0.11234420285571717, 0.6533231810310259, -0.3028974759948901, 0.8186664510401144, 0.4878917098342887]",C0+LGE+T2,"[-132.58396911621094, -193.31329345703125, -153.46054077148438]",results/20260724_care_myops_batch10_deadline_rescue/runtime/phase1/phase1_teacher_full_view_seed20260723_epoch050_e92521fc/Case3004.nii.gz,4e950e997670cddf7fc5de7bb488076673088b1a8b4fb9353a4853406e5b5ce8,20260723,"[6, 478, 481]",phase1_teacher_full_view_seed20260723_epoch050_e92521fc,"[0.7290666699409485, 0.7290666699409485, 12.000001907348633]",teacher_full_view
Case3011,CenterC,results/20260723_care_myops_batch9_exposed_issues_repair/runtime/seed20260723/teacher_full_view/checkpoint_epoch50.pt,e92521fccec92d0066f3fa5c076fce16aea3bb02330b940c85321ab4726d1474,"[0.7355171643616474, 0.4221775740602169, -0.5298873396525531, 0.6721438047584298, -0.3564917440312127, 0.6489501722461508, -0.08507177354600708, 0.8334744941497696, 0.5459698537626697]",C0+LGE+T2,"[-154.72134399414062, -100.63591003417969, -222.80125427246094]",results/20260724_care_myops_batch10_deadline_rescue/runtime/phase1/phase1_teacher_full_view_seed20260723_epoch050_e92521fc/Case3011.nii.gz,e80a44f112ccb744a6d20ac52fed84e72e6e37755e498406badd0f893aefe40a,20260723,"[2, 498, 489]",phase1_teacher_full_view_seed20260723_epoch050_e92521fc,"[0.7290666699409485, 0.7290666699409485, 23.000001907348633]",teacher_full_view
Case3012,CenterC,results/20260723_care_myops_batch9_exposed_issues_repair/runtime/seed20260723/teacher_full_view/checkpoint_epoch50.pt,e92521fccec92d0066f3fa5c076fce16aea3bb02330b940c85321ab4726d1474,"[0.5310482986632602, 0.43084671628000437, -0.729629218976875, 0.7925761951480587, 0.0519739274746017, 0.6075538584369924, -0.29968429950780406, 0.9009271990197666, 0.31387818005321483]",C0+LGE+T2,"[-103.74781036376953, -210.4540252685547, -94.82025909423828]",results/20260724_care_myops_batch10_deadline_rescue/runtime/phase1/phase1_teacher_full_view_seed20260723_epoch050_e92521fc/Case3012.nii.gz,aa4747b8933f8503bce14321b61522232c9a9082706473de3dd562071e236c54,20260723,"[5, 477, 477]",phase1_teacher_full_view_seed20260723_epoch050_e92521fc,"[0.7290666699409485, 0.7290666699409485, 13.999999046325684]",teacher_full_view
Case3023,CenterC,results/20260723_care_myops_batch9_exposed_issues_repair/runtime/seed20260723/teacher_full_view/checkpoint_epoch50.pt,e92521fccec92d0066f3fa5c076fce16aea3bb02330b940c85321ab4726d1474,"[0.625392020830252, 0.1868996679171403, -0.7575970580026776, 0.773985172336436, -0.025206617607824403, 0.6327018368834146, -0.09915529882558569, 0.9820555689782711, 0.1604215799387365]",C0+LGE+T2,"[-59.7354736328125, -210.60658264160156, -130.4244842529297]",results/20260724_care_myops_batch10_deadline_rescue/runtime/phase1/phase1_teacher_full_view_seed20260723_epoch050_e92521fc/Case3023.nii.gz,6027ebd2e2e94a124729b6e936457f9925556aab5b315d55219f42b93623fcc1,20260723,"[3, 479, 481]",phase1_teacher_full_view_seed20260723_epoch050_e92521fc,"[0.7291666865348816, 0.7291666865348816, 23.0]",teacher_full_view
Case3026,CenterC,results/20260723_care_myops_batch9_exposed_issues_repair/runtime/seed20260723/teacher_full_view/checkpoint_epoch50.pt,e92521fccec92d0066f3fa5c076fce16aea3bb02330b940c85321ab4726d1474,"[0.7252914558777445, 0.07255419755220803, -0.6846081107883737, 0.6806933950710812, -0.22435602535340227, 0.6973670442994252, 0.10299905794397776, 0.9718025840185746, 0.21211067905189807]",C0+LGE+T2,"[-39.60476303100586, -172.83050537109375, -220.1192626953125]",results/20260724_care_myops_batch10_deadline_rescue/runtime/phase1/phase1_teacher_full_view_seed20260723_epoch050_e92521fc/Case3026.nii.gz,3c0498a2f426ba505fd6e53c2097c4034e0540613dd037ff9173b789506834da,20260723,"[5, 471, 474]",phase1_teacher_full_view_seed20260723_epoch050_e92521fc,"[0.7290666699409485, 0.7290666699409485, 14.00000286102295]",teacher_full_view
Case3034,CenterC,results/20260723_care_myops_batch9_exposed_issues_repair/runtime/seed20260723/teacher_full_view/checkpoint_epoch50.pt,e92521fccec92d0066f3fa5c076fce16aea3bb02330b940c85321ab4726d1474,"[0.5859175564718718, 0.32937966284568093, -0.7404118020185919, 0.7981866136020547, -0.0767277530634065, 0.5975039620813288, -0.13999552451601863, 0.9410748586661459, 0.3078625971577183]",C0+LGE+T2,"[-67.88310241699219, -162.7578125, -177.7248077392578]",results/20260724_care_myops_batch10_deadline_rescue/runtime/phase1/phase1_teacher_full_view_seed20260723_epoch050_e92521fc/Case3034.nii.gz,5081136a603b060e60f8d3983082b0b50556c0b8244f2980a528b27d9bdb4eea,20260723,"[4, 458, 462]",phase1_teacher_full_view_seed20260723_epoch050_e92521fc,"[0.7290666699409485, 0.7290666699409485, 23.000001907348633]",teacher_full_view
Case3038,CenterC,results/20260723_care_myops_batch9_exposed_issues_repair/runtime/seed20260723/teacher_full_view/checkpoint_epoch50.pt,e92521fccec92d0066f3fa5c076fce16aea3bb02330b940c85321ab4726d1474,"[0.7777000590165278, 0.444800135033682, -0.44422458824105515, 0.5818294145845596, -0.24173466023005047, 0.7765557627345737, -0.23802762556030704, 0.8623903953068357, 0.4467948775062101]",C0+LGE+T2,"[-163.87860107421875, -154.21568298339844, -173.9169921875]",results/20260724_care_myops_batch10_deadline_rescue/runtime/phase1/phase1_teacher_full_view_seed20260723_epoch050_e92521fc/Case3038.nii.gz,5c0dc3b8792716d47d8f8af27a465a5866410083afc1466c16b654c39ae32203,20260723,"[3, 508, 506]",phase1_teacher_full_view_seed20260723_epoch050_e92521fc,"[0.7421875, 0.7421875, 13.999996185302734]",teacher_full_view
Case3040,CenterC,results/20260723_care_myops_batch9_exposed_issues_repair/runtime/seed20260723/teacher_full_view/checkpoint_epoch50.pt,e92521fccec92d0066f3fa5c076fce16aea3bb02330b940c85321ab4726d1474,"[0.6492576568531518, 0.21545779416436095, -0.7294123905734631, 0.7603728700155971, -0.16212529296593212, 0.628926455814769, -0.017250900318499022, 0.9629607096421632, 0.2690893488307912]",C0+LGE+T2,"[-72.97633361816406, -194.67489624023438, -191.24249267578125]",results/20260724_care_myops_batch10_deadline_rescue/runtime/phase1/phase1_teacher_full_view_seed20260723_epoch050_e92521fc/Case3040.nii.gz,2eabacc5874024b8b1d943c5f0ebdac2c7849d40f9e3e2e3afe85282c7e5b885,20260723,"[3, 495, 498]",phase1_teacher_full_view_seed20260723_epoch050_e92521fc,"[0.7290666699409485, 0.7290666699409485, 22.999998092651367]",teacher_full_view
Case3044,CenterC,results/20260723_care_myops_batch9_exposed_issues_repair/runtime/seed20260723/teacher_full_view/checkpoint_epoch50.pt,e92521fccec92d0066f3fa5c076fce16aea3bb02330b940c85321ab4726d1474,"[0.7495367069867379, 0.16507350490229875, -0.6410502771205954, 0.6618336324199341, -0.20600387389202465, 0.7207902961779263, 0.013075468531279976, 0.9645274189574653, 0.2636586640703183]",C0+LGE+T2,"[-108.28376770019531, -172.17514038085938, -145.09034729003906]",results/20260724_care_myops_batch10_deadline_rescue/runtime/phase1/phase1_teacher_full_view_seed20260723_epoch050_e92521fc/Case3044.nii.gz,f0955dedf9a3560b463bb2905f99a55ae5b002f24dc211bbb921c806a1f15301,20260723,"[3, 499, 501]",phase1_teacher_full_view_seed20260723_epoch050_e92521fc,"[0.7290666699409485, 0.7290666699409485, 23.000001907348633]",teacher_full_view
Case5005,CenterE,results/20260723_care_myops_batch9_exposed_issues_repair/runtime/seed20260723/teacher_full_view/checkpoint_epoch50.pt,e92521fccec92d0066f3fa5c076fce16aea3bb02330b940c85321ab4726d1474,"[1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0]",C0+LGE,"[0.0, 0.0, 40.0]",results/20260724_care_myops_batch10_deadline_rescue/runtime/phase1/phase1_teacher_full_view_seed20260723_epoch050_e92521fc/Case5005.nii.gz,dab81aed90990750c30a5be9e839a7ca0ba2a3d6438fc07468b0bcceed4e9a9f,20260723,"[6, 256, 256]",phase1_teacher_full_view_seed20260723_epoch050_e92521fc,"[1.3671875, 1.3671875, 10.0]",teacher_full_view
Case6001,CenterF,results/20260723_care_myops_batch9_exposed_issues_repair/runtime/seed20260723/teacher_full_view/checkpoint_epoch50.pt,e92521fccec92d0066f3fa5c076fce16aea3bb02330b940c85321ab4726d1474,"[1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0]",C0+LGE,"[0.0, 0.0, 20.0]",results/20260724_care_myops_batch10_deadline_rescue/runtime/phase1/phase1_teacher_full_view_seed20260723_epoch050_e92521fc/Case6001.nii.gz,8d8f8d6e0bc5d24ea229d9326a2e23ddebe68cb1a1a0063df69a290b469b629d,20260723,"[8, 288, 288]",phase1_teacher_full_view_seed20260723_epoch050_e92521fc,"[1.25, 1.25, 10.0]",teacher_full_view
Case6010,CenterF,results/20260723_care_myops_batch9_exposed_issues_repair/runtime/seed20260723/teacher_full_view/checkpoint_epoch50.pt,e92521fccec92d0066f3fa5c076fce16aea3bb02330b940c85321ab4726d1474,"[1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0]",C0+LGE,"[0.0, 0.0, 20.0]",results/20260724_care_myops_batch10_deadline_rescue/runtime/phase1/phase1_teacher_full_view_seed20260723_epoch050_e92521fc/Case6010.nii.gz,9afccbc6e8c9c8af042d9b4e392fca0ea35b22ff4a959c51d6493ba1901bacd1,20260723,"[7, 288, 288]",phase1_teacher_full_view_seed20260723_epoch050_e92521fc,"[1.25, 1.25, 10.0]",teacher_full_view
Case7005,CenterG,results/20260723_care_myops_batch9_exposed_issues_repair/runtime/seed20260723/teacher_full_view/checkpoint_epoch50.pt,e92521fccec92d0066f3fa5c076fce16aea3bb02330b940c85321ab4726d1474,"[1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0]",C0+LGE,"[0.0, 0.0, 24.0]",results/20260724_care_myops_batch10_deadline_rescue/runtime/phase1/phase1_teacher_full_view_seed20260723_epoch050_e92521fc/Case7005.nii.gz,3eae82478ee1085720a943d85c4ec6b0ff8faa30934ef3ce7011a27388cbf75f,20260723,"[6, 256, 200]",phase1_teacher_full_view_seed20260723_epoch050_e92521fc,"[1.40625, 1.40625, 8.0]",teacher_full_view
Case8003,CenterH,results/20260723_care_myops_batch9_exposed_issues_repair/runtime/seed20260723/teacher_full_view/checkpoint_epoch50.pt,e92521fccec92d0066f3fa5c076fce16aea3bb02330b940c85321ab4726d1474,"[0.3540948295081784, -0.4565197231199259, -0.8162148064395759, 0.9173911027695067, 1.442610491596351e-06, 0.39798688880046107, -0.1816876888369777, -0.8897132922466793, 0.4188076242044012]",LGE-only,"[62.1943359375, -106.63277435302734, 192.1056671142578]",results/20260724_care_myops_batch10_deadline_rescue/runtime/phase1/phase1_teacher_full_view_seed20260723_epoch050_e92521fc/Case8003.nii.gz,0d9bb23338bc0e8cee1ffeffd8c9f8f93b2218a4c0746c887a30022d5a5f34c0,20260723,"[8, 256, 192]",phase1_teacher_full_view_seed20260723_epoch050_e92521fc,"[1.3671875, 1.3671875, 11.250004768371582]",teacher_full_view
Case8011,CenterH,results/20260723_care_myops_batch9_exposed_issues_repair/runtime/seed20260723/teacher_full_view/checkpoint_epoch50.pt,e92521fccec92d0066f3fa5c076fce16aea3bb02330b940c85321ab4726d1474,"[0.3880306206416686, -0.49484815921938297, -0.7775330050232226, 0.8947656305303826, -1.509639836543647e-07, 0.4465360693952296, -0.2209676534382544, -0.8689794585127807, 0.44277303986197686]",LGE-only,"[92.54377746582031, -138.62281799316406, 174.47201538085938]",results/20260724_care_myops_batch10_deadline_rescue/runtime/phase1/phase1_teacher_full_view_seed20260723_epoch050_e92521fc/Case8011.nii.gz,a454138028a684ec281793203337b1d1aa7bef1dac34149e2fd6b058aa48ca9d,20260723,"[8, 256, 192]",phase1_teacher_full_view_seed20260723_epoch050_e92521fc,"[1.484375, 1.484375, 11.249999046325684]",teacher_full_view
Case8015,CenterH,results/20260723_care_myops_batch9_exposed_issues_repair/runtime/seed20260723/teacher_full_view/checkpoint_epoch50.pt,e92521fccec92d0066f3fa5c076fce16aea3bb02330b940c85321ab4726d1474,"[0.4731885101523182, -0.5480985769894338, -0.6896960248919388, 0.8245871233266086, -1.857666693274277e-08, 0.5657349578641373, -0.31007855440803656, -0.836413743252798, 0.45195503172187507]",LGE-only,"[24.057035446166992, -115.60334014892578, 159.41259765625]",results/20260724_care_myops_batch10_deadline_rescue/runtime/phase1/phase1_teacher_full_view_seed20260723_epoch050_e92521fc/Case8015.nii.gz,ff9236775ad4cfff95a37100eeb0f70b187df3f3b91899e46b501818a719dd4b,20260723,"[8, 256, 206]",phase1_teacher_full_view_seed20260723_epoch050_e92521fc,"[1.3671875, 1.3671875, 10.0]",teacher_full_view
Case8019,CenterH,results/20260723_care_myops_batch9_exposed_issues_repair/runtime/seed20260723/teacher_full_view/checkpoint_epoch50.pt,e92521fccec92d0066f3fa5c076fce16aea3bb02330b940c85321ab4726d1474,"[0.38327009284005953, -0.08150594065439361, -0.9200330608181649, 0.9231043519440151, -5.697455811879439e-08, 0.38454952946520304, -0.031343122952128835, -0.9966728558750054, 0.07523846349872994]",LGE-only,"[-5.577402114868164, -129.3861846923828, 187.28347778320312]",results/20260724_care_myops_batch10_deadline_rescue/runtime/phase1/phase1_teacher_full_view_seed20260723_epoch050_e92521fc/Case8019.nii.gz,85a384f0ad897fb6ecdfe4d19124f603e5932daac11dfae60d4ed61c45bbfad1,20260723,"[8, 256, 192]",phase1_teacher_full_view_seed20260723_epoch050_e92521fc,"[1.484375, 1.484375, 11.25]",teacher_full_view
Case8021,CenterH,results/20260723_care_myops_batch9_exposed_issues_repair/runtime/seed20260723/teacher_full_view/checkpoint_epoch50.pt,e92521fccec92d0066f3fa5c076fce16aea3bb02330b940c85321ab4726d1474,"[0.5607836601101082, -0.4122449679117159, -0.7180360745738034, 0.788121239643319, -1.2367147831633145e-07, 0.6155199966654084, -0.25374514414386085, -0.911073041216484, 0.32489895246931644]",LGE-only,"[2.053392171859741, -127.28497314453125, 203.20965576171875]",results/20260724_care_myops_batch10_deadline_rescue/runtime/phase1/phase1_teacher_full_view_seed20260723_epoch050_e92521fc/Case8021.nii.gz,d481dc3fb7dc5bed790573db49f2f1c6151e1708b9baf6eaaee6b10008528574,20260723,"[8, 256, 192]",phase1_teacher_full_view_seed20260723_epoch050_e92521fc,"[1.484375, 1.484375, 11.699999809265137]",teacher_full_view
Case8022,CenterH,results/20260723_care_myops_batch9_exposed_issues_repair/runtime/seed20260723/teacher_full_view/checkpoint_epoch50.pt,e92521fccec92d0066f3fa5c076fce16aea3bb02330b940c85321ab4726d1474,"[0.5657996082431476, -0.37665665340605337, -0.733485206553226, 0.7917987117919888, -6.848806240393419e-07, 0.6107821574584118, -0.23005565265050024, -0.9263529378398296, 0.2982358259800778]",LGE-only,"[-36.82708740234375, -87.58876037597656, 165.5819549560547]",results/20260724_care_myops_batch10_deadline_rescue/runtime/phase1/phase1_teacher_full_view_seed20260723_epoch050_e92521fc/Case8022.nii.gz,bfdb28e58924541de3f2344910649eff3f6b68dabb0f59a31aef931c4059bc9b,20260723,"[8, 256, 192]",phase1_teacher_full_view_seed20260723_epoch050_e92521fc,"[1.3671875, 1.3671875, 9.999998092651367]",teacher_full_view
Case8023,CenterH,results/20260723_care_myops_batch9_exposed_issues_repair/runtime/seed20260723/teacher_full_view/checkpoint_epoch50.pt,e92521fccec92d0066f3fa5c076fce16aea3bb02330b940c85321ab4726d1474,"[0.42634469538484177, -0.629163905516176, -0.64990998864138, 0.836141555481711, -1.2393186132682465e-08, 0.5485136619354926, -0.3451050563434725, -0.7772726548616209, 0.5260701182677814]",LGE-only,"[101.56582641601562, -98.36970520019531, 127.26007843017578]",results/20260724_care_myops_batch10_deadline_rescue/runtime/phase1/phase1_teacher_full_view_seed20260723_epoch050_e92521fc/Case8023.nii.gz,6a5bbbefb645bbfb552801ad7baba4749ca9ddde38fdc6eaad161ff6d43fd585,20260723,"[8, 256, 192]",phase1_teacher_full_view_seed20260723_epoch050_e92521fc,"[1.484375, 1.484375, 11.699999809265137]",teacher_full_view
Case1002,CenterA,results/20260723_care_myops_batch9_exposed_issues_repair/runtime/seed20260723/teacher_full_view/checkpoint_epoch75.pt,06e792334ca60a1b2e43da1875cd7fc2daf2d5ba7e20532768a9dbe416520e67,"[1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0]",LGE-only,"[0.0, 0.0, 0.0]",results/20260724_care_myops_batch10_deadline_rescue/runtime/phase1/phase1_teacher_full_view_seed20260723_epoch075_06e79233/Case1002.nii.gz,01465701b4d8db3cf7a8a4fb5ebb6336ce76f33461000ab875e677d1cc081953,20260723,"[9, 256, 256]",phase1_teacher_full_view_seed20260723_epoch075_06e79233,"[1.3672000169754028, 1.3672000169754028, 10.0]",teacher_full_view
Case1007,CenterA,results/20260723_care_myops_batch9_exposed_issues_repair/runtime/seed20260723/teacher_full_view/checkpoint_epoch75.pt,06e792334ca60a1b2e43da1875cd7fc2daf2d5ba7e20532768a9dbe416520e67,"[1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0]",LGE-only,"[0.0, 0.0, 0.0]",results/20260724_care_myops_batch10_deadline_rescue/runtime/phase1/phase1_teacher_full_view_seed20260723_epoch075_06e79233/Case1007.nii.gz,000dd964c29cb5a402d4a5c70413fe4d3ed175801dc49077cb32f77bc98ba457,20260723,"[24, 256, 256]",phase1_teacher_full_view_seed20260723_epoch075_06e79233,"[1.3672000169754028, 1.3672000169754028, 4.0]",teacher_full_view
Case1009,CenterA,results/20260723_care_myops_batch9_exposed_issues_repair/runtime/seed20260723/teacher_full_view/checkpoint_epoch75.pt,06e792334ca60a1b2e43da1875cd7fc2daf2d5ba7e20532768a9dbe416520e67,"[1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0]",LGE-only,"[0.0, 0.0, 0.0]",results/20260724_care_myops_batch10_deadline_rescue/runtime/phase1/phase1_teacher_full_view_seed20260723_epoch075_06e79233/Case1009.nii.gz,52e0580ae9941e677b6dd24e5ab1684f806c2ae7c46513245b6cc5334138e41b,20260723,"[16, 256, 256]",phase1_teacher_full_view_seed20260723_epoch075_06e79233,"[1.3672000169754028, 1.3672000169754028, 5.0]",teacher_full_view
Case1010,CenterA,results/20260723_care_myops_batch9_exposed_issues_repair/runtime/seed20260723/teacher_full_view/checkpoint_epoch75.pt,06e792334ca60a1b2e43da1875cd7fc2daf2d5ba7e20532768a9dbe416520e67,"[1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0]",LGE-only,"[0.0, 0.0, 0.0]",results/20260724_care_myops_batch10_deadline_rescue/runtime/phase1/phase1_teacher_full_view_seed20260723_epoch075_06e79233/Case1010.nii.gz,999905dead2ca00878e148d3ae7ca9991dfc3abc80f8ce8da09b6f9c739d2186,20260723,"[12, 256, 256]",phase1_teacher_full_view_seed20260723_epoch075_06e79233,"[1.3672000169754028, 1.3672000169754028, 9.0]",teacher_full_view
